,high,low,open,close,volume,start,binance_high,binance_low,binance_open,binance_close,binance_volume,circulation,poolval,avg_volume,cum_volume,btc_volume,price_diff,price_diff_pos,price_diff_neg,volume_diff,volume_diff_pos,volume_diff_neg,row_count,pool_diff,circulation_diff,dcr_savings,dcr_savings_pos,dcr_savings_neg
77,0.00151,0.0,0.001484,0.00151,2680,2020-12-21 00:00:00+00:00,0.001573,0.001369,0.001459,0.00147,18426.695,12394346.02145852,6582038.49727906,7900.0,699440,4.0468,2.7210884353741527,2.7210884353741527,0.0,-85.45588343433263,0.0,-85.45588343433263,1,460523.72509296983,300290.4176690392,-3063.0291654747457,0.0,-3063.0291654747457
78,0.0,0.0,0.00151,0.00151,0,2020-12-22 00:00:00+00:00,0.001586,0.00144,0.001467,0.001461,24065.364,12398117.30225945,6565675.0046715,7702.666666666667,699440,0.0,3.3538672142368275,3.3538672142368275,0.0,-100.0,0.0,-100.0,1,444160.2324854098,304061.6984699704,-3231.3894622100024,0.0,-3231.3894622100024
79,0.001437,0.0,0.00151,0.001437,2320,2020-12-23 00:00:00+00:00,0.001462,0.001351,0.001461,0.001383,18162.197,12402362.55424397,6584352.87651826,7777.333333333333,701760,3.33384,3.90455531453362,3.90455531453362,0.0,-87.22621497828705,0.0,-87.22621497828705,1,462838.1043321695,308306.95045449026,-2986.523695847881,0.0,-2986.523695847881
80,0.001504,0.0,0.001437,0.001504,4840,2020-12-24 00:00:00+00:00,0.00158,0.001375,0.001381,0.001506,22139.089,12405946.70521158,6573945.20439607,7820.0,706600,7.27936,-0.13280212483399723,0.0,-0.13280212483399723,-78.13821517226837,0.0,-78.13821517226837,1,452430.43220997974,311891.1014220994,-3137.8958986422253,0.0,-3137.8958986422253
81,0.0,0.0,0.001504,0.001504,0,2020-12-25 00:00:00+00:00,0.001529,0.001392,0.001506,0.00149,14567.851,12409610.07902844,6588901.2519031,7776.0,706600,0.0,0.9395973154362247,0.9395973154362247,0.0,-100.0,0.0,-100.0,1,467386.4797170097,315554.47523896024,-2917.238052231589,0.0,-2917.238052231589
82,0.0,0.0,0.001504,0.001504,0,2020-12-26 00:00:00+00:00,0.001511,0.001367,0.001489,0.001414,19433.171,12413694.69985682,6597898.38431816,7078.666666666667,706600,0.0,6.364922206506374,6.364922206506374,0.0,-100.0,0.0,-100.0,1,476383.61213206965,319639.0960673392,-2773.691420095546,0.0,-2773.691420095546
83,0.001489,0.0,0.001504,0.001489,13560,2020-12-27 00:00:00+00:00,0.001496,0.001352,0.00141,0.001495,40003.277,12417344.41456146,6616224.87867852,7124.0,720160,20.19084,-0.4013377926421313,0.0,-0.4013377926421313,-66.10277702999183,0.0,-66.10277702999183,1,494710.10649243,323288.8107719794,-2683.9273036615477,0.0,-2683.9273036615477
84,0.0015,0.0,0.001489,0.0015,320,2020-12-28 00:00:00+00:00,0.001549,0.001439,0.001488,0.001505,22747.819,12421461.2708937,6621027.79178748,6754.666666666667,720480,0.48,-0.33222591362126463,0.0,-0.33222591362126463,-98.59327173299559,0.0,-98.59327173299559,1,499513.01960138977,327405.66710422,-2599.611534101297,0.0,-2599.611534101297
85,0.001519,0.0,0.0015,0.001422,200,2020-12-29 00:00:00+00:00,0.001525,0.001396,0.001503,0.001406,16868.458,12424490.86191728,6617521.23749607,6372.0,720680,0.28440000000000004,1.1379800853485111,1.1379800853485111,0.0,-98.81435517105356,0.0,-98.81435517105356,1,496006.4653099794,330435.25812779926,-2612.4829615118674,0.0,-2612.4829615118674
86,0.001455,0.0,0.001422,0.001421,32560,2020-12-30 00:00:00+00:00,0.001435,0.001268,0.001406,0.001363,80218.832,12428488.88397601,6637197.03972267,7126.666666666667,753240,46.267759999999996,4.255319148936154,4.255319148936154,0.0,-59.41102707653485,0.0,-59.41102707653485,1,515682.26753657963,334433.2801865302,-2730.548649004832,0.0,-2730.548649004832
87,0.001505,0.0,0.001421,0.001449,22320,2020-12-31 00:00:00+00:00,0.001494,0.001323,0.00136,0.00141,51876.143,12432739.59960528,6648673.84366861,7294.666666666667,775560,32.34168,2.765957446808498,2.765957446808498,0.0,-56.974441989644454,0.0,-56.974441989644454,1,527159.0714825196,338683.9958158005,-2822.737824062277,0.0,-2822.737824062277
88,0.001496,0.0,0.001449,0.001421,9240,2021-01-01 00:00:00+00:00,0.001499,0.001356,0.001409,0.001394,24522.336,12436006.19650761,6641717.66925947,7321.333333333333,784800,13.13004,1.9368723098995622,1.9368723098995622,0.0,-62.32006608179579,0.0,-62.32006608179579,1,520202.8970733797,341950.59271813,-2973.0011564788797,0.0,-2973.0011564788797
89,0.001503,0.0,0.001421,0.001503,19440,2021-01-02 00:00:00+00:00,0.001513,0.00136,0.001403,0.001418,54382.968,12439911.89108745,6651491.18742428,7874.666666666667,804240,29.21832,5.99435825105783,5.99435825105783,0.0,-64.2535140781577,0.0,-64.2535140781577,1,529976.4152381895,345856.2872979697,-3047.3731640201167,0.0,-3047.3731640201167
90,0.001552,0.0,0.001503,0.001535,55560,2021-01-03 00:00:00+00:00,0.001545,0.00136,0.001418,0.00146,60777.055,12443901.43368112,6655031.37429527,9616.0,859800,85.2846,5.136986301369872,5.136986301369872,0.0,-8.583922008067024,0.0,-8.583922008067024,1,533516.6021091798,349845.82989163883,-3585.5318449540678,0.0,-3585.5318449540678
91,0.001546,0.0,0.001535,0.001533,11600,2021-01-04 00:00:00+00:00,0.001529,0.00138,0.001461,0.00151,43211.228,12447639.43223325,6644144.77830082,9813.333333333334,871400,17.7828,1.523178807947012,1.523178807947012,0.0,-73.15512532992582,0.0,-73.15512532992582,1,522630.0061147297,353583.82844376937,-3790.9781944051124,0.0,-3790.9781944051124
92,0.001553,0.0,0.001533,0.001524,2360,2021-01-05 00:00:00+00:00,0.00154,0.001386,0.001513,0.001392,29123.152,12451369.3164616,6614997.0068724,9657.333333333334,873760,3.59664,9.482758620689658,9.482758620689658,0.0,-91.89648153469102,0.0,-91.89648153469102,1,493482.2346863095,357313.71267211996,-4089.008229179468,0.0,-4089.008229179468
93,0.001547,0.0,0.001524,0.001547,41120,2021-01-06 00:00:00+00:00,0.00153,0.001381,0.001388,0.001489,72494.224,12455178.99154178,6584381.35633971,10706.666666666666,914880,63.61264,3.895231699126933,3.895231699126933,0.0,-43.2782396567208,0.0,-43.2782396567208,1,462866.5841536196,361123.3877523001,-4808.653360067877,0.0,-4808.653360067877
94,0.001555,0.0,0.001533,0.00153,16960,2021-01-07 00:00:00+00:00,0.001546,0.00138,0.001489,0.001477,55277.19,12459219.92485363,6561598.90404592,10936.0,931840,25.9488,3.5883547731888843,3.5883547731888843,0.0,-69.31826672086623,0.0,-69.31826672086623,1,440084.13185982965,365164.32106414996,-5176.377559370214,0.0,-5176.377559370214
95,0.001677,0.0,0.00153,0.001677,9760,2021-01-08 00:00:00+00:00,0.0017,0.001435,0.001477,0.001582,81608.35,12463175.65776439,6578533.86170856,11057.333333333334,941600,16.367520000000003,6.00505689001265,6.00505689001265,0.0,-88.04043948934147,0.0,-88.04043948934147,1,457019.0895224698,369120.0539749097,-5047.717817474273,0.0,-5047.717817474273
96,0.001601,0.0,0.001677,0.00152,1600,2021-01-09 00:00:00+00:00,0.001638,0.001453,0.00158,0.001501,47700.309,12467460.0207939,6614896.66391422,11064.0,943200,2.432,1.2658227848101333,1.2658227848101333,0.0,-96.64572403503718,0.0,-96.64572403503718,1,493381.89172813017,373404.4170044195,-4637.300085277008,0.0,-4637.300085277008
97,0.001498,0.0,0.00152,0.001498,120,2021-01-10 00:00:00+00:00,0.001541,0.001436,0.001501,0.001455,31639.808,12471076.30448747,6636845.66231778,10666.666666666666,943320,0.17976,2.9553264604811114,2.9553264604811114,0.0,-99.62073094754558,0.0,-99.62073094754558,1,515330.8901316896,377020.70069799013,-4367.235814982759,0.0,-4367.235814982759
98,0.00154,0.0,0.001498,0.001528,22440,2021-01-11 00:00:00+00:00,0.001543,0.001344,0.001455,0.001502,110626.367,12474773.73142017,6690989.61131031,11238.666666666666,965760,34.28832,1.7310252996005415,1.7310252996005415,0.0,-79.71550489405477,0.0,-79.71550489405477,1,569474.8391242195,380718.1276306901,-4002.880412886672,0.0,-4002.880412886672
99,0.001565,0.0,0.001528,0.001432,7040,2021-01-12 00:00:00+00:00,0.001546,0.001412,0.001502,0.001433,35852.156,12479025.63715408,6688808.20325194,11468.0,972800,10.08128,-0.06978367062108193,0.0,-0.06978367062108193,-80.36380294674608,0.0,-80.36380294674608,1,567293.43106585,384970.03336459957,-4055.0656893415003,0.0,-4055.0656893415003
100,0.001515,0.001515,0.001432,0.001515,11120,2021-01-13 00:00:00+00:00,0.001501,0.0014,0.001434,0.001493,37485.836,12482552.6632844,6747959.61871852,11352.0,983920,16.8468,1.4735432016075078,1.4735432016075078,0.0,-70.33546217296582,0.0,-70.33546217296582,1,626444.8465324296,388497.0594949201,-3539.3579551244597,0.0,-3539.3579551244597
101,0.001549,0.0,0.001511,0.001523,26240,2021-01-14 00:00:00+00:00,0.001533,0.001426,0.001493,0.001499,52724.577,12486181.11846372,6800012.62791738,11776.0,1010160,39.96352,1.6010673782521856,1.6010673782521856,0.0,-50.23193832356399,0.0,-50.23193832356399,1,678497.8557312898,392125.51467423886,-3251.589649693237,0.0,-3251.589649693237
102,0.001599,0.0,0.001523,0.001599,22280,2021-01-15 00:00:00+00:00,0.001585,0.001446,0.001499,0.001574,57667.964,12490397.59164989,6829816.56476635,12152.0,1032440,35.62572,1.5883100381194337,1.5883100381194337,0.0,-61.365031024851156,0.0,-61.365031024851156,1,708301.79258026,396341.98786040954,-3146.9728875702917,0.0,-3146.9728875702917
103,0.001668,0.0,0.001599,0.001588,10120,2021-01-16 00:00:00+00:00,0.001648,0.001545,0.001569,0.001583,32215.684,12493948.96075186,6878264.24611076,12078.666666666666,1042560,16.07056,0.31585596967782514,0.31585596967782514,0.0,-68.58672937070031,0.0,-68.58672937070031,1,756749.4739246694,399893.35696237907,-2748.178135339717,0.0,-2748.178135339717
104,0.0016,0.0,0.001588,0.0016,440,2021-01-17 00:00:00+00:00,0.001616,0.00156,0.001588,0.001579,15553.989,12497649.09245917,6908012.59942455,11978.666666666666,1043000,0.7040000000000001,1.3299556681444002,1.3299556681444002,0.0,-97.17114368539157,0.0,-97.17114368539157,1,786497.8272384601,403593.48866968974,-2442.87783582419,0.0,-2442.87783582419
105,0.001573,0.0,0.0016,0.001546,600,2021-01-18 00:00:00+00:00,0.001587,0.001501,0.001578,0.001504,13951.992,12501773.87378488,6931870.90330975,11902.666666666666,1043600,0.9276000000000001,2.7925531914893664,2.7925531914893664,0.0,-95.69953881854289,0.0,-95.69953881854289,1,810356.1311236601,407718.2699953988,-2200.413857323961,0.0,-2200.413857323961
106,0.00162,0.0,0.001546,0.00162,5480,2021-01-19 00:00:00+00:00,0.001594,0.00148,0.001505,0.001579,25600.957,12505644.40629453,6908457.44537101,11744.0,1049080,8.8776,2.596580113996194,2.596580113996194,0.0,-78.5945501959165,0.0,-78.5945501959165,1,786942.6731849201,411588.80250504985,-2449.881559019438,0.0,-2449.881559019438
107,0.001728,0.0,0.00162,0.001679,22160,2021-01-20 00:00:00+00:00,0.001718,0.001534,0.001583,0.001629,51023.066,12509497.35776899,6887617.60696286,12393.333333333334,1071240,37.20664,3.0693677102516803,3.0693677102516803,0.0,-56.56866249472346,0.0,-56.56866249472346,1,766102.8347767694,415441.7539795097,-2825.3441224373205,0.0,-2825.3441224373205
108,0.001616,0.0,0.001679,0.001627,280,2021-01-21 00:00:00+00:00,0.001647,0.00158,0.001629,0.00158,19100.423,12512644.36306249,6833669.28574435,12402.666666666666,1071520,0.45555999999999996,2.974683544303791,2.974683544303791,0.0,-98.53406387910886,0.0,-98.53406387910886,1,712154.5135582602,418588.7592730094,-3296.9310682728424,0.0,-3296.9310682728424
109,0.0,0.0,0.001627,0.001627,0,2021-01-22 00:00:00+00:00,0.001622,0.00154,0.001581,0.001574,25379.228,12516546.00048054,6764974.0818256,12325.333333333334,1071520,0.0,3.3672172808132173,3.3672172808132173,0.0,-100.0,0.0,-100.0,1,643459.3096395098,422490.3966910597,-3891.460821459002,0.0,-3891.460821459002
110,0.001589,0.0,0.001627,0.00157,4800,2021-01-23 00:00:00+00:00,0.001615,0.00156,0.001577,0.001579,10957.677,12520218.24086375,6700918.18172837,12324.0,1076320,7.536,-0.5699810006333239,0.0,-0.5699810006333239,-56.19509500051881,0.0,-56.19509500051881,1,579403.4095422793,426162.63707426935,-4476.726040159646,0.0,-4476.726040159646
111,0.00159,0.0,0.00157,0.001566,3000,2021-01-24 00:00:00+00:00,0.001592,0.001541,0.001579,0.001546,15624.306,12524903.39256677,6667421.0143627,12424.0,1079320,4.6979999999999995,1.2936610608020649,1.2936610608020649,0.0,-80.79914717492092,0.0,-80.79914717492092,1,545906.24217661,430847.7887772899,-4762.622837708839,0.0,-4762.622837708839
112,0.002,0.001842,0.001566,0.001842,33000,2021-01-25 00:00:00+00:00,0.001831,0.001522,0.001549,0.001818,68627.259,12528141.08814206,6701522.70667212,13524.0,1112320,60.786,1.320132013201336,1.320132013201336,0.0,-51.9141511975584,0.0,-51.9141511975584,1,580007.9344860297,434085.48435257934,-4710.726243486463,0.0,-4710.726243486463
113,0.001928,0.0,0.001842,0.001763,18840,2021-01-26 00:00:00+00:00,0.00192,0.001716,0.001816,0.001768,54466.887,12531783.16091494,6916334.04808688,13700.0,1131160,33.21492,-0.2828054298642524,0.0,-0.2828054298642524,-65.41017664549105,0.0,-65.41017664549105,1,794819.2759007895,437727.55712546036,-2950.357228940443,0.0,-2950.357228940443
114,0.002031,0.0,0.001763,0.00203,30360,2021-01-27 00:00:00+00:00,0.002,0.001701,0.001771,0.001997,61727.068,12535670.27020158,7000348.6345428,14701.333333333334,1161520,61.6308,1.6524787180771217,1.6524787180771217,0.0,-50.815742617161085,0.0,-50.815742617161085,1,878833.8623567093,441614.6664121002,-2458.1403273329624,0.0,-2458.1403273329624
115,0.002033,0.0,0.00203,0.001822,8160,2021-01-28 00:00:00+00:00,0.002042,0.00175,0.001997,0.001754,37604.021,12539979.16365127,6981681.6122912,14966.666666666666,1169680,14.86752,3.876852907639683,3.876852907639683,0.0,-78.3001929501103,0.0,-78.3001929501103,1,860166.8401051098,445923.5598617904,-2668.216895645605,0.0,-2668.216895645605
116,0.002033,0.0,0.001822,0.002003,38720,2021-01-29 00:00:00+00:00,0.002015,0.001587,0.001754,0.001948,82979.409,12543627.93141082,6994695.02771911,15172.0,1208400,77.55616,2.823408624229984,2.823408624229984,0.0,-53.337821434712794,0.0,-53.337821434712794,1,873180.25553302,449572.3276213389,-2865.126021085299,0.0,-2865.126021085299
117,0.002046,0.0,0.002003,0.00185,4600,2021-01-30 00:00:00+00:00,0.00204,0.001808,0.001948,0.001827,22717.731,12547586.00755662,7062999.01112642,14581.333333333334,1213000,8.51,1.258894362342633,1.258894362342633,0.0,-79.7514989503133,0.0,-79.7514989503133,1,941484.2389403302,453530.4037671387,-2300.981025929405,0.0,-2300.981025929405
118,0.002124,0.0,0.00185,0.002039,18480,2021-01-31 00:00:00+00:00,0.002141,0.001805,0.001824,0.001994,35794.776,12551070.07864297,7092595.9099712,14889.333333333334,1231480,37.68072,2.2567703109327875,2.2567703109327875,0.0,-48.37235466985461,0.0,-48.37235466985461,1,971081.1377851097,457014.47485348955,-2188.2257328982378,0.0,-2188.2257328982378
119,0.001973,0.0,0.002039,0.0019565,1880,2021-02-01 00:00:00+00:00,0.002015,0.001905,0.001995,0.001997,19405.324,12554464.43690727,7026823.23253751,14304.0,1233360,3.6782199999999996,-2.0280420630946483,0.0,-2.0280420630946483,-90.3119370745884,0.0,-90.3119370745884,1,905308.4603514196,460408.8331177905,-2733.762830404836,0.0,-2733.762830404836
120,0.0021,0.0,0.0019565,0.001908,360,2021-02-02 00:00:00+00:00,0.002019,0.001872,0.001998,0.0019,18047.459,12558330.12223635,6963058.53466029,12464.0,1233720,0.6868799999999999,0.42105263157894424,0.42105263157894424,0.0,-98.00525935534748,0.0,-98.00525935534748,1,841543.7624741998,464274.51844687015,-3241.125929965291,0.0,-3241.125929965291
121,0.002194,0.0,0.001908,0.002194,24840,2021-02-03 00:00:00+00:00,0.002165,0.00186,0.001902,0.002134,45744.18,12562268.64902085,6873487.77864146,12905.333333333334,1258560,54.498960000000004,2.8116213683224034,2.8116213683224034,0.0,-45.698010107515316,0.0,-45.698010107515316,1,751973.0064553702,468213.04523137026,-4152.352406103522,0.0,-4152.352406103522
122,0.002287,0.0,0.002176,0.002214,13960,2021-02-04 00:00:00+00:00,0.002316,0.001927,0.002133,0.002077,57715.635,12565711.21118951,6784453.95593562,13292.0,1272520,30.907439999999998,6.596051998074137,6.596051998074137,0.0,-75.81244666198336,0.0,-75.81244666198336,1,662939.1837495295,471655.6074000299,-4955.94159553228,0.0,-4955.94159553228
123,0.002091,0.0,0.002214,0.0020665,4400,2021-02-05 00:00:00+00:00,0.002107,0.001997,0.002077,0.002031,16396.982,12569722.84722899,6750854.62019176,12068.0,1276920,9.092600000000001,1.747907434761209,1.747907434761209,0.0,-73.16579355883906,0.0,-73.16579355883906,1,629339.8480056701,475667.24343951046,-5222.420580599434,0.0,-5222.420580599434
124,0.002393,0.0,0.0020665,0.002283,43000,2021-02-06 00:00:00+00:00,0.002376,0.001925,0.002031,0.00222,117049.893,12573844.28105052,6811408.87438366,12936.0,1319920,98.169,2.83783783783782,2.83783783783782,0.0,-63.26352899784368,0.0,-63.26352899784368,1,689894.1021975698,479788.6772610396,-5040.207182419442,0.0,-5040.207182419442
125,0.00218,0.0,0.002283,0.00213,1720,2021-02-07 00:00:00+00:00,0.002244,0.002089,0.002212,0.002102,20751.375,12577359.14907575,6903992.89603107,12668.0,1321640,3.6635999999999997,1.3320647002854402,1.3320647002854402,0.0,-91.71139261856142,0.0,-91.71139261856142,1,782478.1238449793,483303.54528626986,-4279.062509166831,0.0,-4279.062509166831
126,0.002379,0.0,0.00213,0.002239,16720,2021-02-08 00:00:00+00:00,0.0024,0.00195,0.002095,0.002111,62045.371,12580915.52601859,7085293.96348766,13172.0,1338360,37.436080000000004,6.0634770251065895,6.0634770251065895,0.0,-73.05197836596061,0.0,-73.05197836596061,1,963779.1913015693,486859.92222910933,-2949.4551866018164,0.0,-2949.4551866018164
127,0.00214,0.0,0.002239,0.00214,560,2021-02-09 00:00:00+00:00,0.00217,0.002012,0.002108,0.002119,23800.777,12584348.71520591,7099895.89103033,13186.666666666666,1338920,1.1984,0.9910335063709308,0.9910335063709308,0.0,-97.64713563763065,0.0,-97.64713563763065,1,978381.11884424,490293.1114164293,-2816.710009029375,0.0,-2816.710009029375
128,0.002359,0.0,0.00214,0.002359,13480,2021-02-10 00:00:00+00:00,0.00233,0.002053,0.002107,0.002316,39244.635,12588080.50080065,7135099.64257673,12888.0,1352400,31.79932,1.8566493955095131,1.8566493955095131,0.0,-65.65135591145133,0.0,-65.65135591145133,1,1013584.8703906396,494024.89701117016,-2626.473872940778,0.0,-2626.473872940778
129,0.002468,0.0,0.002359,0.002228,13600,2021-02-11 00:00:00+00:00,0.002444,0.002162,0.002317,0.00222,66989.91,12592085.17405384,7173688.28578793,13106.666666666666,1366000,30.3008,0.3603603603603567,0.3603603603603567,0.0,-79.69843518225358,0.0,-79.69843518225358,1,1052173.5136018395,498029.57026435994,-2414.049895370465,0.0,-2414.049895370465
130,0.002217,0.0,0.002228,0.002217,80,2021-02-12 00:00:00+00:00,0.002325,0.002151,0.00222,0.002268,53793.59,12595737.95880531,7191507.76543625,12738.666666666666,1366080,0.17736,-2.2486772486772555,0.0,-2.2486772486772555,-99.85128339640467,0.0,-99.85128339640467,1,1069992.9932501595,501682.3550158292,-2260.206158395729,0.0,-2260.206158395729
131,0.002605,0.0,0.002217,0.00253,16640,2021-02-13 00:00:00+00:00,0.002585,0.002236,0.002269,0.002406,43585.149,12599600.96613851,7180954.89052692,12418.666666666666,1382720,42.0992,5.153782211138824,5.153782211138824,0.0,-61.8218581746732,0.0,-61.8218581746732,1,1059440.1183408294,505545.36234902963,-2449.0900125694743,0.0,-2449.0900125694743
132,0.0,0.0,0.00253,0.00253,0,2021-02-14 00:00:00+00:00,0.002417,0.002284,0.002403,0.002353,14446.352,12602937.85357488,7150182.19787969,11676.0,1382720,0.0,7.522311942201454,7.522311942201454,0.0,-100.0,0.0,-100.0,1,1028667.4256935995,508882.24978539906,-2662.049430875192,0.0,-2662.049430875192
133,0.002416,0.0,0.00253,0.002416,3120,2021-02-15 00:00:00+00:00,0.002446,0.002217,0.002349,0.002414,28404.8,12606531.9345602,7125867.01501277,11442.666666666666,1385840,7.537920000000001,0.08285004142503105,0.08285004142503105,0.0,-89.01594096772376,0.0,-89.01594096772376,1,1004352.2428266797,512476.3307707198,-2846.9235609949274,0.0,-2846.9235609949274
134,0.002798,0.0,0.002416,0.002757,17120,2021-02-16 00:00:00+00:00,0.002798,0.0023,0.002414,0.002717,67630.031,12610379.23187459,7073395.58238268,11998.666666666666,1402960,47.19984,1.4722119985277837,1.4722119985277837,0.0,-74.68580193316782,0.0,-74.68580193316782,1,951880.8101965897,516323.62808511034,-3341.3273318771135,0.0,-3341.3273318771135
135,0.002819,0.0,0.002757,0.002819,3200,2021-02-17 00:00:00+00:00,0.002881,0.002428,0.002711,0.002714,87476.693,12614726.33314743,6966762.91820894,12085.333333333334,1406160,9.0208,3.868828297715554,3.868828297715554,0.0,-96.3418827458418,0.0,-96.3418827458418,1,845248.1460228497,520670.7293579504,-4124.351867479047,0.0,-4124.351867479047
136,0.002846,0.0,0.002819,0.002701,2360,2021-02-18 00:00:00+00:00,0.002871,0.002581,0.002718,0.002681,53601.797,12618364.16355093,6947029.79870686,11981.333333333334,1408520,6.374359999999999,0.7459903021260761,0.7459903021260761,0.0,-95.59716253542769,0.0,-95.59716253542769,1,825515.02652077,524308.5597614497,-4255.510755322846,0.0,-4255.510755322846
137,0.002691,0.0,0.002701,0.002621,11800,2021-02-19 00:00:00+00:00,0.00271,0.00235,0.002682,0.00259,50749.389,12621901.23771875,6956698.52581005,11636.0,1420320,30.9278,1.19691119691121,1.19691119691121,0.0,-76.74848853845315,0.0,-76.74848853845315,1,835183.7536239596,527845.6339292694,-4240.117727362612,0.0,-4240.117727362612
138,0.002849,0.002727,0.002621,0.002727,34160,2021-02-20 00:00:00+00:00,0.002911,0.002526,0.002585,0.002671,124264.498,12625564.25718113,7106899.25821825,12765.333333333334,1454480,93.15432,2.0965930363159746,2.0965930363159746,0.0,-72.51024987040144,0.0,-72.51024987040144,1,985384.48603216,531508.65339165,-3374.78787027223,0.0,-3374.78787027223
139,0.003038,0.0,0.002711,0.002865,36240,2021-02-21 00:00:00+00:00,0.00301,0.002641,0.002672,0.002823,84763.592,12629212.69350411,7176367.88155065,13973.333333333334,1490720,103.8276,1.4877789585547196,1.4877789585547196,0.0,-57.24579486909899,0.0,-57.24579486909899,1,1054853.1093645599,535157.0897146296,-3113.334933110287,0.0,-3113.334933110287
140,0.002949,0.0,0.002865,0.002949,12120,2021-02-22 00:00:00+00:00,0.00293,0.00265,0.002823,0.002915,59593.798,12633144.83817481,7191918.49554369,14217.333333333334,1502840,35.741879999999995,1.1663807890222921,1.1663807890222921,0.0,-79.66231318232143,0.0,-79.66231318232143,1,1070403.7233576002,539089.2343853302,-3066.9239478184386,0.0,-3066.9239478184386
141,0.002962,0.0,0.002949,0.002962,18320,2021-02-23 00:00:00+00:00,0.002949,0.002671,0.002915,0.002906,55184.578,12637130.01244332,7221013.32380943,14728.0,1521160,54.263839999999995,1.9270474879559352,1.9270474879559352,0.0,-66.80231930014939,0.0,-66.80231930014939,1,1099498.5516233398,543074.4086538404,-2969.4468195539453,0.0,-2969.4468195539453
142,0.002962,0.0,0.002962,0.002958,14800,2021-02-24 00:00:00+00:00,0.002938,0.002814,0.002906,0.002914,31211.012,12640551.74723607,7259330.55058826,14121.333333333334,1535960,43.778400000000005,1.5099519560741292,1.5099519560741292,0.0,-52.58083909614978,0.0,-52.58083909614978,1,1137815.7784021702,546496.1434465889,-2784.22532585895,0.0,-2784.22532585895
143,0.003067,0.0,0.002958,0.003067,16480,2021-02-25 00:00:00+00:00,0.00305,0.002833,0.002914,0.003019,42565.5,12644127.26786222,7287222.85657268,14042.666666666666,1552440,50.54416,1.5899304405432302,1.5899304405432302,0.0,-61.28319883473705,0.0,-61.28319883473705,1,1165708.08438659,550071.664072739,-2685.6383028709033,0.0,-2685.6383028709033
144,0.003067,0.0,0.003067,0.002786,27800,2021-02-26 00:00:00+00:00,0.00305,0.002605,0.003018,0.002739,87071.141,12648097.85899134,7282620.29769305,13957.333333333334,1580240,77.4508,1.715954728002922,1.715954728002922,0.0,-68.07208487138121,0.0,-68.07208487138121,1,1161105.5255069593,554042.2552018594,-2890.5825827106255,0.0,-2890.5825827106255
145,0.003025,0.0,0.002786,0.002977,30040,2021-02-27 00:00:00+00:00,0.003,0.002733,0.002743,0.002941,47816.003,12651751.59827405,7255548.46289245,14686.666666666666,1610280,89.42908,1.2240734444066703,1.2240734444066703,0.0,-37.17584466438987,0.0,-37.17584466438987,1,1134033.6907063602,557695.9944845699,-3261.961022559177,0.0,-3261.961022559177
146,0.00304,0.0,0.002977,0.003006,15520,2021-02-28 00:00:00+00:00,0.003027,0.002853,0.002939,0.002985,32951.361,12655620.63772348,7266113.68862823,13913.333333333334,1625800,46.65312,0.7035175879396949,0.7035175879396949,0.0,-52.90027625869536,0.0,-52.90027625869536,1,1144598.91644214,561565.033933999,-3273.4767588970067,0.0,-3273.4767588970067
147,0.003051,0.0,0.003006,0.003044,23320,2021-03-01 00:00:00+00:00,0.003029,0.00288,0.002984,0.002998,33473.882,12658669.83959228,7281267.72324011,14537.333333333334,1649120,70.98608,1.534356237491652,1.534356237491652,0.0,-30.333744977651524,0.0,-30.333744977651524,1,1159752.9510540199,564614.2358027995,-3306.534114499866,0.0,-3306.534114499866
148,0.003079,0.0,0.003044,0.003018,15760,2021-03-02 00:00:00+00:00,0.003041,0.002937,0.003001,0.002981,21524.035,12661891.38765363,7308653.1663001,14446.666666666666,1664880,47.56368,1.2411942301240986,1.2411942301240986,0.0,-26.77952809498777,0.0,-26.77952809498777,1,1187138.39411401,567835.7838641498,-3206.3195025905366,0.0,-3206.3195025905366
149,0.003046,0.0,0.003018,0.002976,15720,2021-03-03 00:00:00+00:00,0.003028,0.00289,0.002984,0.002953,24406.432,12665989.24981729,7309648.83897363,14908.0,1680600,46.78272,0.7788689468337218,0.7788689468337218,0.0,-35.59074919267184,0.0,-35.59074919267184,1,1188134.06678754,571933.646027809,-3283.1062214164003,0.0,-3283.1062214164003
150,0.003048,0.002936,0.002976,0.002936,10960,2021-03-04 00:00:00+00:00,0.003029,0.002913,0.002956,0.002965,18803.106,12670889.18464645,7286942.56063663,15261.333333333334,1691560,32.17856,-0.9780775716694889,0.0,-0.9780775716694889,-41.71175762132064,0.0,-41.71175762132064,1,1165427.78845054,576833.5808569696,-3484.319281784503,0.0,-3484.319281784503
151,0.003048,0.0,0.002936,0.003048,16920,2021-03-05 00:00:00+00:00,0.003034,0.002953,0.002968,0.003004,22295.171,12674200.8830239,7254565.09128051,14997.333333333334,1708480,51.57216,1.464713715046595,1.464713715046595,0.0,-24.10912659068638,0.0,-24.10912659068638,1,1133050.3190944195,580145.2792344205,-3785.721584905135,0.0,-3785.721584905135
152,0.003211,0.0,0.003048,0.003155,23920,2021-03-06 00:00:00+00:00,0.003189,0.002982,0.003002,0.00312,25887.474,12677305.1359167,7252789.75088435,15329.333333333334,1732400,75.46759999999999,1.1217948717948678,1.1217948717948678,0.0,-7.600100341964611,0.0,-7.600100341964611,1,1131274.9786982602,583249.5321272202,-3928.921707854509,0.0,-3928.921707854509
