,matched,visibility,txId,blockHeight,createdAt,opCode,type,txType,eventId,opObject,points,overOdds,underOdds
470,True,True,3b987ee1828e2c2bfc738983e8bda1585c7e0e601a29b3f82ab690cbc3f8dd9f,821890,2019-09-14T14:24:29.000Z,42010ab3010000f901f44c0000e84e0000,10,peerlessTotalsMarket,435,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 435, 'spreadPoints': 505, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010ab3010000f901f44c0000e84e0000'}",505,19700,20200
471,True,True,e43bf0662ca187651aa3fb2043e5c26602f669650840f9bea4f51bea9bd44144,821893,2019-09-14T14:27:50.000Z,42010aa20100005d024c4f0000904c0000,10,peerlessTotalsMarket,418,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 418, 'spreadPoints': 605, 'homeOdds': 20300, 'awayOdds': 19600, 'opCode': '42010aa20100005d024c4f0000904c0000'}",605,20300,19600
472,True,True,09d20b49afae2ab45502d21208946bb6b0d0df0c0fe2dfd0bdd4ea56c457b7cc,821895,2019-09-14T14:29:31.000Z,42010abf010000c701e84e0000f44c0000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 20200, 'awayOdds': 19700, 'opCode': '42010abf010000c701e84e0000f44c0000'}",455,20200,19700
473,True,True,e2014858c583c00dd82a1c90e579dfd013b8159ecd2fbd1ff742f141a00b1bf0,821897,2019-09-14T14:32:12.000Z,42010aa60100003a02d44900006c520000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010aa60100003a02d44900006c520000'}",570,18900,21100
474,True,True,9de7346c03b6aa51cbda0abd6cd13def53e2e37b865148c70ef8cc194fa93b9e,821899,2019-09-14T14:33:25.000Z,42010aa50100008002f44c0000e84e0000,10,peerlessTotalsMarket,421,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 421, 'spreadPoints': 640, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010aa50100008002f44c0000e84e0000'}",640,19700,20200
475,True,True,c7863476bfe1626f0319bacc99ac1cca4b8346624d78b2e0dec818e45c620ab5,821904,2019-09-14T14:37:22.000Z,42010aba0100000d02f44c0000e84e0000,10,peerlessTotalsMarket,442,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 442, 'spreadPoints': 525, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010aba0100000d02f44c0000e84e0000'}",525,19700,20200
476,True,True,c01ece2cedda75c57b3aaeff57fc5b75bb7875df909e25305d6c9073fc08dffb,821913,2019-09-14T14:44:19.000Z,42010abf010000c701644b0000dc500000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19300, 'awayOdds': 20700, 'opCode': '42010abf010000c701644b0000dc500000'}",455,19300,20700
477,True,True,832b250f284b5509e5219c2b7fe084f7d73ef83425636fefcbce1073171c3245,821918,2019-09-14T14:49:18.000Z,42010aa7010000ea01d44900006c520000,10,peerlessTotalsMarket,423,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 423, 'spreadPoints': 490, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010aa7010000ea01d44900006c520000'}",490,18900,21100
478,True,True,f678405928aa9a30dd76051823e108ee2cda14d6f378700b5ccab412e3448cb6,821919,2019-09-14T14:51:09.000Z,42010aaa010000b801b44600001c570000,10,peerlessTotalsMarket,426,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 426, 'spreadPoints': 440, 'homeOdds': 18100, 'awayOdds': 22300, 'opCode': '42010aaa010000b801b44600001c570000'}",440,18100,22300
479,True,True,e2097b3d5975aa5820d2a0159fb63702b12e31261455072807ce5295dd145e51,821919,2019-09-14T14:51:09.000Z,42010aa60100003a020c49000034530000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 18700, 'awayOdds': 21300, 'opCode': '42010aa60100003a020c49000034530000'}",570,18700,21300
480,True,True,4cd774f80c4a03785ede55c7e4ba85166320dcb1d542b3a62b78b86c81185e3e,821920,2019-09-14T14:52:37.000Z,42010aa50100008002644b000078500000,10,peerlessTotalsMarket,421,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 421, 'spreadPoints': 640, 'homeOdds': 19300, 'awayOdds': 20600, 'opCode': '42010aa50100008002644b000078500000'}",640,19300,20600
481,True,True,ed0350ca4a0426b5552fc443306d1d946b909dbed435252d268613d02c0e8343,821920,2019-09-14T14:52:37.000Z,42010aa801000076027049000034530000,10,peerlessTotalsMarket,424,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 424, 'spreadPoints': 630, 'homeOdds': 18800, 'awayOdds': 21300, 'opCode': '42010aa801000076027049000034530000'}",630,18800,21300
482,True,True,14de5b365b374e8267ff1b7e7fa00e3fe475e2e4652ae753bcf59b853ece393b,821925,2019-09-14T14:56:04.000Z,42010a9f010000d5026c520000d4490000,10,peerlessTotalsMarket,415,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 415, 'spreadPoints': 725, 'homeOdds': 21100, 'awayOdds': 18900, 'opCode': '42010a9f010000d5026c520000d4490000'}",725,21100,18900
483,True,True,8e2c8b072cf1188a44dc7f7febf8d420f913cdf098f0aba4730aa710d3fc3e76,821925,2019-09-14T14:56:04.000Z,42010ab7010000ea01bc4d0000844e0000,10,peerlessTotalsMarket,439,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 439, 'spreadPoints': 490, 'homeOdds': 19900, 'awayOdds': 20100, 'opCode': '42010ab7010000ea01bc4d0000844e0000'}",490,19900,20100
484,True,True,f4c7917aad243b5a82f8e04478bd74936b39472c140a360d2239fd0197c10399,821926,2019-09-14T14:58:14.000Z,42010ab7010000ea01bc4d0000844e0000,10,peerlessTotalsMarket,439,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 439, 'spreadPoints': 490, 'homeOdds': 19900, 'awayOdds': 20100, 'opCode': '42010ab7010000ea01bc4d0000844e0000'}",490,19900,20100
485,True,True,b2775b7830d7e68ee0403075248bf4e42e25a61d796090f5f4b2add0e5a1d606,821926,2019-09-14T14:58:14.000Z,42010aa20100005d02fc530000a8480000,10,peerlessTotalsMarket,418,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 418, 'spreadPoints': 605, 'homeOdds': 21500, 'awayOdds': 18600, 'opCode': '42010aa20100005d02fc530000a8480000'}",605,21500,18600
486,True,True,157ec7171a4fe54a7120b186852e99fa0ce6217f31bd32f35ed387b3fb85a43c,821926,2019-09-14T14:58:14.000Z,42010aba0100000d02e84e0000f44c0000,10,peerlessTotalsMarket,442,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 442, 'spreadPoints': 525, 'homeOdds': 20200, 'awayOdds': 19700, 'opCode': '42010aba0100000d02e84e0000f44c0000'}",525,20200,19700
487,True,True,b641f9768afae8af7cccf0c8bc5c2e8058197d00000337ad5b9f4ce9484f57f4,821926,2019-09-14T14:58:14.000Z,42010ab7010000ea01844e0000bc4d0000,10,peerlessTotalsMarket,439,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 439, 'spreadPoints': 490, 'homeOdds': 20100, 'awayOdds': 19900, 'opCode': '42010ab7010000ea01844e0000bc4d0000'}",490,20100,19900
488,True,True,a35e4340b575254b4f1d9f50d29b2a2ec3f9789d17d6013a5fc0964e6dcc39a3,821928,2019-09-14T15:00:42.000Z,42010ac20100009402844e0000bc4d0000,10,peerlessTotalsMarket,450,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 450, 'spreadPoints': 660, 'homeOdds': 20100, 'awayOdds': 19900, 'opCode': '42010ac20100009402844e0000bc4d0000'}",660,20100,19900
489,True,True,4d59fd51c2d7f790f76bafa36563231a1737f197fad309e72049c9e77d126c09,821930,2019-09-14T15:02:24.000Z,42010acc010000fd028c5500007c470000,10,peerlessTotalsMarket,460,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 460, 'spreadPoints': 765, 'homeOdds': 21900, 'awayOdds': 18300, 'opCode': '42010acc010000fd028c5500007c470000'}",765,21900,18300
490,True,True,a07e6e9bcf5eaed4bb80aa59f77dc0d41a200b119fc1d0064fbd9127b42af7db,821931,2019-09-14T15:03:40.000Z,42010aa20100005d02d0520000d4490000,10,peerlessTotalsMarket,418,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 418, 'spreadPoints': 605, 'homeOdds': 21200, 'awayOdds': 18900, 'opCode': '42010aa20100005d02d0520000d4490000'}",605,21200,18900
491,True,True,cfde5239f0f194c0b300d57979224b72612ddf4978d04c841bd71a1177db6245,821932,2019-09-14T15:05:04.000Z,42010ab90100001c02d0520000d4490000,10,peerlessTotalsMarket,441,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 441, 'spreadPoints': 540, 'homeOdds': 21200, 'awayOdds': 18900, 'opCode': '42010ab90100001c02d0520000d4490000'}",540,21200,18900
492,True,True,c7ee4a651e02878c06f09b653197869262d76f4646a87377cb88dea1b265eaa8,821932,2019-09-14T15:05:04.000Z,42010abf010000c701384a000008520000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19000, 'awayOdds': 21000, 'opCode': '42010abf010000c701384a000008520000'}",455,19000,21000
493,True,True,c8cfea6cedf99ed26c55f4719f6065bb27412fe4363745845ab77bb421a95e1f,821933,2019-09-14T15:06:21.000Z,42010ac001000008028c5500007c470000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21900, 'awayOdds': 18300, 'opCode': '42010ac001000008028c5500007c470000'}",520,21900,18300
494,True,True,8b62554b377aa4c8d7fcf247ab14cdb875ae311094325fa20096a9743236ef1a,821933,2019-09-14T15:06:21.000Z,42010ab40100007602d44900006c520000,10,peerlessTotalsMarket,436,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 436, 'spreadPoints': 630, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010ab40100007602d44900006c520000'}",630,18900,21100
495,True,True,c9879002410a8dee549f6b07940aa49bb1625b823a50f6f14eb029ed5a98088f,821933,2019-09-14T15:06:21.000Z,42010a9e0100005d02b8560000b4460000,10,peerlessTotalsMarket,414,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 414, 'spreadPoints': 605, 'homeOdds': 22200, 'awayOdds': 18100, 'opCode': '42010a9e0100005d02b8560000b4460000'}",605,22200,18100
496,True,True,ac013476b3d6c5a790e3ff63f096489dbb7bc899e8f8b3a0e40c582549c32fc1,821935,2019-09-14T15:10:51.000Z,42010ac001000008028c5500007c470000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21900, 'awayOdds': 18300, 'opCode': '42010ac001000008028c5500007c470000'}",520,21900,18300
497,True,True,8cdc0371517409b6b6c27df080936949aa79e3375f5f47b7b00168e1d51caeff,821935,2019-09-14T15:10:51.000Z,42010aa7010000ea01004b000040510000,10,peerlessTotalsMarket,423,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 423, 'spreadPoints': 490, 'homeOdds': 19200, 'awayOdds': 20800, 'opCode': '42010aa7010000ea01004b000040510000'}",490,19200,20800
498,True,True,aa52db328130a0e377aca8bb8844dee16389a5a2bf216791a4a628e9b6228e07,821935,2019-09-14T15:10:51.000Z,42010ac00100000802345300000c490000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21300, 'awayOdds': 18700, 'opCode': '42010ac00100000802345300000c490000'}",520,21300,18700
499,True,True,a07726c2d9b1d144042b2c4b4fb732d24c5510a10d2c31904117ba6d17cead07,821935,2019-09-14T15:10:51.000Z,42010aa60100003a0270490000d0520000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 18800, 'awayOdds': 21200, 'opCode': '42010aa60100003a0270490000d0520000'}",570,18800,21200
500,True,True,b368c325f1affaa4538de40fb7ce5e82f1195e42cbf7b22391a27704f686c220,821935,2019-09-14T15:10:51.000Z,42010aa60100003a02384a000008520000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 19000, 'awayOdds': 21000, 'opCode': '42010aa60100003a02384a000008520000'}",570,19000,21000
501,True,True,6da83119eea73957f13a5a574be55e63cce81faf3dedb55357d4d2409561170f,821935,2019-09-14T15:10:51.000Z,42010aaa010000b8018845000048580000,10,peerlessTotalsMarket,426,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 426, 'spreadPoints': 440, 'homeOdds': 17800, 'awayOdds': 22600, 'opCode': '42010aaa010000b8018845000048580000'}",440,17800,22600
502,True,True,28729ab6d0d7fc5d74ee9c3013adb36f70a5e8cd8f79d85669c1db086acdcdc8,821935,2019-09-14T15:10:51.000Z,42010abf010000c701644b0000dc500000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19300, 'awayOdds': 20700, 'opCode': '42010abf010000c701644b0000dc500000'}",455,19300,20700
503,True,True,31a64c90a320e2ce74e1533b8af401f1c39ec448438d3fa13d61226db2580ad6,821935,2019-09-14T15:10:51.000Z,42010abe0100006702d4490000d0520000,10,peerlessTotalsMarket,446,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 446, 'spreadPoints': 615, 'homeOdds': 18900, 'awayOdds': 21200, 'opCode': '42010abe0100006702d4490000d0520000'}",615,18900,21200
504,True,True,a660533b8f5b50dc505ed133e43266f9f516ed9b18ab629420ef321414a34dd5,821937,2019-09-14T15:15:52.000Z,42010abf010000c7012c4c0000b04f0000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19500, 'awayOdds': 20400, 'opCode': '42010abf010000c7012c4c0000b04f0000'}",455,19500,20400
505,True,True,e3dbf138f1503c2e3cc10990b27641e877d73ec86ae12967b705c5d96781c5ef,821940,2019-09-14T15:18:24.000Z,42010aa801000076022c4c0000b04f0000,10,peerlessTotalsMarket,424,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 424, 'spreadPoints': 630, 'homeOdds': 19500, 'awayOdds': 20400, 'opCode': '42010aa801000076022c4c0000b04f0000'}",630,19500,20400
506,True,True,0b7c0f9c780bc04772e9cb92f7ab141bf31db18de579f8bf40630e9b4dc6c5d4,821940,2019-09-14T15:18:24.000Z,42010ab3010000f901e84e0000f44c0000,10,peerlessTotalsMarket,435,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 435, 'spreadPoints': 505, 'homeOdds': 20200, 'awayOdds': 19700, 'opCode': '42010ab3010000f901e84e0000f44c0000'}",505,20200,19700
507,True,True,978dc754b670c2284645ae0eeee955f4af43e5db6d64caa74952912047280fc0,821940,2019-09-14T15:18:24.000Z,42010aba0100000d02204e0000204e0000,10,peerlessTotalsMarket,442,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 442, 'spreadPoints': 525, 'homeOdds': 20000, 'awayOdds': 20000, 'opCode': '42010aba0100000d02204e0000204e0000'}",525,20000,20000
508,True,True,11f587c2aac2f94035b6a733ab46115f456b761adbb966f4f173bc03f3cc07cd,821940,2019-09-14T15:18:24.000Z,42010ac00100000802fc530000a8480000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21500, 'awayOdds': 18600, 'opCode': '42010ac00100000802fc530000a8480000'}",520,21500,18600
509,True,True,0cdac41f5e4297624a05d3bdc629306d2fc030ddc4329775732440035e05d1c2,821943,2019-09-14T15:19:36.000Z,42010ab0010000620240510000004b0000,10,peerlessTotalsMarket,432,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 432, 'spreadPoints': 610, 'homeOdds': 20800, 'awayOdds': 19200, 'opCode': '42010ab0010000620240510000004b0000'}",610,20800,19200
510,True,True,aff5d50e931d7c9976b6f5fe164dbd3ba3f414bfd4e9e98ad029e070169bed7e,821943,2019-09-14T15:19:36.000Z,42010ab00100006202345300000c490000,10,peerlessTotalsMarket,432,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 432, 'spreadPoints': 610, 'homeOdds': 21300, 'awayOdds': 18700, 'opCode': '42010ab00100006202345300000c490000'}",610,21300,18700
511,True,True,278a6ca61a69b9adc06477b23358c252aad7e428c755e719f27215a6900116ee,821943,2019-09-14T15:19:36.000Z,42010ab90100001c02b04f00002c4c0000,10,peerlessTotalsMarket,441,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 441, 'spreadPoints': 540, 'homeOdds': 20400, 'awayOdds': 19500, 'opCode': '42010ab90100001c02b04f00002c4c0000'}",540,20400,19500
512,True,True,b0e2c66619863f2eda8aa66700861c9523076023c1359583b9e7f651461853c3,821947,2019-09-14T15:22:40.000Z,42010ab00100006202345300000c490000,10,peerlessTotalsMarket,432,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 432, 'spreadPoints': 610, 'homeOdds': 21300, 'awayOdds': 18700, 'opCode': '42010ab00100006202345300000c490000'}",610,21300,18700
513,True,True,e54ee1923ec21f67f5aac62964cf2d485f2ee74f2f2708a4e63f8ba377b29f92,821948,2019-09-14T15:24:44.000Z,42010aa20100005d02844e0000bc4d0000,10,peerlessTotalsMarket,418,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 418, 'spreadPoints': 605, 'homeOdds': 20100, 'awayOdds': 19900, 'opCode': '42010aa20100005d02844e0000bc4d0000'}",605,20100,19900
514,True,True,52f962e73f8256dd7973c040ac6fb322ff857fdc0078fad6429b87ef9a867c47,821950,2019-09-14T15:26:20.000Z,42010aa7010000ea012c4c0000b04f0000,10,peerlessTotalsMarket,423,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 423, 'spreadPoints': 490, 'homeOdds': 19500, 'awayOdds': 20400, 'opCode': '42010aa7010000ea012c4c0000b04f0000'}",490,19500,20400
515,True,True,2ef14f97625a6e2ca8aec652be063c9f5ea03bb687619a230e13c881152e57a4,821951,2019-09-14T15:28:23.000Z,42010ac10100002b027c470000f0550000,10,peerlessTotalsMarket,449,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 449, 'spreadPoints': 555, 'homeOdds': 18300, 'awayOdds': 22000, 'opCode': '42010ac10100002b027c470000f0550000'}",555,18300,22000
516,True,True,0ff0d237eb9eea6609217e2560ebe369881c8cb444b533ba6c49547729ada986,821951,2019-09-14T15:28:23.000Z,42010a9e0100005d02e4570000ec450000,10,peerlessTotalsMarket,414,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 414, 'spreadPoints': 605, 'homeOdds': 22500, 'awayOdds': 17900, 'opCode': '42010a9e0100005d02e4570000ec450000'}",605,22500,17900
517,True,True,3f585a7b184a133891f99b5707b78f75289e8d7ea575dcabb63cb07a0369fcfd,821952,2019-09-14T15:31:18.000Z,42010aa60100003a02b44600001c570000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 18100, 'awayOdds': 22300, 'opCode': '42010aa60100003a02b44600001c570000'}",570,18100,22300
518,True,True,be51ef377fd773e143244640fb325e537a9d18ab8c1bb082b8b657b39feecade,821952,2019-09-14T15:31:18.000Z,42010abf010000c701f44c0000e84e0000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19700, 'awayOdds': 20200, 'opCode': '42010abf010000c701f44c0000e84e0000'}",455,19700,20200
519,True,True,5152a6c4b1e52e543d107b2eed259410a5664ab38a2af1245bf6dec268cf8b8d,821952,2019-09-14T15:31:18.000Z,42010acc010000fd02d0520000d4490000,10,peerlessTotalsMarket,460,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 460, 'spreadPoints': 765, 'homeOdds': 21200, 'awayOdds': 18900, 'opCode': '42010acc010000fd02d0520000d4490000'}",765,21200,18900
520,True,True,158743f5359dd1efc4ba97ea3791ce9481a0cb52dc4fc4aaafdba414cd7e8dc8,821955,2019-09-14T15:32:18.000Z,42010abf010000c7012c4c0000b04f0000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19500, 'awayOdds': 20400, 'opCode': '42010abf010000c7012c4c0000b04f0000'}",455,19500,20400
521,True,True,76b75ba5f8f0da22ace7544e4e9d2e8ce52c5808a418f481541ab4a62f74fc06,821955,2019-09-14T15:32:18.000Z,42010aa60100003a0270490000d0520000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 18800, 'awayOdds': 21200, 'opCode': '42010aa60100003a0270490000d0520000'}",570,18800,21200
522,True,True,82b72a128132c42262f1b310627fa716df64756684af239d685e99c4043e2897,821955,2019-09-14T15:32:18.000Z,42010aa60100003a02b44600001c570000,10,peerlessTotalsMarket,422,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 422, 'spreadPoints': 570, 'homeOdds': 18100, 'awayOdds': 22300, 'opCode': '42010aa60100003a02b44600001c570000'}",570,18100,22300
523,True,True,e9127e868e2348d823ce7fbbb823ad6e15f36a6186bb99ddbc666a08262728b3,821956,2019-09-14T15:35:30.000Z,42010abf010000c701584d0000844e0000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 19800, 'awayOdds': 20100, 'opCode': '42010abf010000c701584d0000844e0000'}",455,19800,20100
524,True,True,3cc2445ad72045262068bf8262f2dfb1bb229c173d951f594451887e2449b17f,821958,2019-09-14T15:40:11.000Z,42010ac00100000802985300000c490000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21400, 'awayOdds': 18700, 'opCode': '42010ac00100000802985300000c490000'}",520,21400,18700
525,True,True,6a9f7820bee1bda375716588234f1a4bee06bc1b571f650fc72185aa27d0b8a8,821958,2019-09-14T15:40:11.000Z,42010ac00100000802c4540000e0470000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21700, 'awayOdds': 18400, 'opCode': '42010ac00100000802c4540000e0470000'}",520,21700,18400
526,True,True,3db3135cf13151ac5d3139cbaf1556e59a292293752e949cc75c9e790a703a1a,821958,2019-09-14T15:40:11.000Z,42010ac00100000802fc530000a8480000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21500, 'awayOdds': 18600, 'opCode': '42010ac00100000802fc530000a8480000'}",520,21500,18600
527,True,True,42cf8551ff57e8b837dbe308090de0b821e985b76305b512ed795c0154f85523,821958,2019-09-14T15:40:11.000Z,42010ac00100000802c4540000e0470000,10,peerlessTotalsMarket,448,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 448, 'spreadPoints': 520, 'homeOdds': 21700, 'awayOdds': 18400, 'opCode': '42010ac00100000802c4540000e0470000'}",520,21700,18400
528,True,True,3ff6f31d33249d7e5850e422b568f94523d4389f9d2bd0a6cef7767e165e0f81,821959,2019-09-14T15:41:19.000Z,42010abf010000c701d44900006c520000,10,peerlessTotalsMarket,447,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 447, 'spreadPoints': 455, 'homeOdds': 18900, 'awayOdds': 21100, 'opCode': '42010abf010000c701d44900006c520000'}",455,18900,21100
529,True,True,669c459f9113502676e1bf885b727a74dbede2ffb943a4f0a5aa5afa86681352,821959,2019-09-14T15:41:19.000Z,42010ac20100009402584d0000844e0000,10,peerlessTotalsMarket,450,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 450, 'spreadPoints': 660, 'homeOdds': 19800, 'awayOdds': 20100, 'opCode': '42010ac20100009402584d0000844e0000'}",660,19800,20100
530,True,True,a3de62c7a6d62ec0eb8c8a49894f5e997557359b0ba17f3ac7f758deede06bee,821959,2019-09-14T15:41:19.000Z,42010a95010000b3016c520000d4490000,10,peerlessTotalsMarket,405,"{'prefix': 'B', 'version': 1, 'type': 10, 'txType': 'peerlessTotalsMarket', 'eventId': 405, 'spreadPoints': 435, 'homeOdds': 21100, 'awayOdds': 18900, 'opCode': '42010a95010000b3016c520000d4490000'}",435,21100,18900
