,date,totalLiquidityUSD,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
449,2021-05-03,7086864357.82733,3.276,3.37800000,3.18000000,3.24500000,13518875.09900000,1620086399999.0,44427549.82453200,81394.0,6368747.39300000,20949281.85237900,0
450,2021-05-04,7517159047.139958,3.245,3.24900000,2.80700000,2.82100000,20567504.69600000,1620172799999.0,61963374.45782500,109973.0,9826032.76400000,29620262.82391600,0
451,2021-05-05,7390903681.70273,2.826,3.15000000,2.74400000,3.09500000,16596027.07900000,1620259199999.0,50053921.16190100,89670.0,8487161.56700000,25605690.51024400,0
452,2021-05-06,7801070415.862678,3.095,3.42000000,3.01700000,3.24200000,26011324.69500000,1620345599999.0,84596638.25914500,166027.0,13038990.83900000,42428269.16809300,0
453,2021-05-07,7815798861.7732725,3.24,3.90000000,3.10900000,3.65000000,39856322.97600000,1620431999999.0,141351155.99108700,267681.0,20076756.90200000,71133550.52918400,0
454,2021-05-08,8328200795.957758,3.653,3.96900000,3.46300000,3.56600000,22837220.42900000,1620518399999.0,85087419.92603700,159978.0,11391286.36700000,42502945.42323100,0
455,2021-05-09,8891633794.180779,3.568,3.60000000,3.24500000,3.44700000,16202194.49100000,1620604799999.0,55278885.55682900,109152.0,8014377.03100000,27381196.38934600,0
456,2021-05-10,8987791355.857082,3.448,3.69800000,2.80000000,3.08900000,28161732.08500000,1620691199999.0,94233072.21733300,187702.0,13503243.28300000,45268590.47198500,0
457,2021-05-11,8910695942.330296,3.09,3.34800000,2.95700000,3.31200000,17729400.53200000,1620777599999.0,55729737.71732200,104635.0,8888662.80300000,27934730.54338400,0
458,2021-05-12,9212814563.486029,3.31,3.88900000,3.14700000,3.32600000,55407773.58800000,1620863999999.0,195777994.87863900,405403.0,27541897.11100000,97421951.43704000,0
459,2021-05-13,8591420515.809532,3.311,4.26400000,3.00000000,3.36600000,82605469.59100000,1620950399999.0,303131958.43929800,567768.0,40590714.55100000,149550270.50579000,0
460,2021-05-14,9248418990.76478,3.367,3.83300000,3.31100000,3.67700000,30764062.21300000,1621036799999.0,109369671.46023900,203293.0,14916956.20300000,53030380.67469700,0
461,2021-05-15,8793608212.365967,3.681,3.90000000,3.15700000,3.21900000,32388725.53000000,1621123199999.0,114509348.95060000,206487.0,15874219.96400000,56186497.15724600,0
462,2021-05-16,8523515523.99864,3.216,3.50000000,3.00000000,3.27200000,25710907.13500000,1621209599999.0,84262989.60376800,153778.0,12610392.67000000,41350487.24487900,0
463,2021-05-17,8795680000.968922,3.272,3.27400000,2.85000000,3.08000000,27550768.32100000,1621295999999.0,84498621.32210800,156565.0,13458852.76100000,41315669.48346400,0
464,2021-05-18,9077858794.36118,3.088,3.60500000,3.03600000,3.48900000,35722908.29400000,1621382399999.0,120381743.88395300,227021.0,18169163.14500000,61267751.94186900,0
465,2021-05-19,7318066667.876311,3.492,3.57900000,1.50000000,1.94300000,72599689.68500000,1621468799999.0,183580551.63395000,394401.0,34254524.71700000,86645260.62768800,0
466,2021-05-20,7731759153.441844,1.952,2.43500000,1.62300000,2.20200000,52575744.02300000,1621555199999.0,109395702.18437400,243760.0,25702214.19800000,53575568.09273000,0
467,2021-05-21,7104447323.8495655,2.203,2.34500000,1.52100000,1.84600000,42125173.43100000,1621641599999.0,82138252.41189700,185688.0,20399276.74800000,39774617.28849000,0
468,2021-05-22,7403183999.79366,1.844,1.99400000,1.54000000,1.62800000,37486558.37500000,1621727999999.0,65962073.44915900,166868.0,19001880.45900000,33445744.54861700,0
469,2021-05-23,6456660784.552661,1.629,1.71200000,1.05700000,1.32000000,47438067.32500000,1621814399999.0,64398304.57184800,165885.0,22315917.26200000,30249155.09611900,0
470,2021-05-24,7126434192.419305,1.319,1.65000000,1.27400000,1.62600000,39257856.66000000,1621900799999.0,57755830.63785100,138744.0,20237866.22100000,29763499.70552300,0
471,2021-05-25,7361892054.998301,1.628,1.70500000,1.38900000,1.61200000,33231112.37200000,1621987199999.0,50963946.31071600,116664.0,16282069.35900000,24976102.91533700,0
472,2021-05-26,7868701215.986779,1.611,1.93000000,1.57400000,1.89400000,28116710.02000000,1622073599999.0,49385739.70219900,125693.0,13736755.88000000,24136515.58337200,0
473,2021-05-27,7851490034.199539,1.893,1.93200000,1.64800000,1.75700000,23577556.29200000,1622159999999.0,41795340.82288400,102556.0,11743528.36000000,20825819.28197100,0
474,2021-05-28,7770168865.850144,1.756,1.79300000,1.50000000,1.58900000,24125898.28100000,1622246399999.0,38983297.51509800,91766.0,11937152.50400000,19303370.41955500,0
475,2021-05-29,7374015147.754814,1.59,1.75300000,1.48000000,1.74200000,19646401.09800000,1622332799999.0,31471111.37835400,80906.0,9759768.32100000,15623113.48649900,0
476,2021-05-30,7601473533.855033,1.74,1.80000000,1.61500000,1.67900000,21863942.06800000,1622419199999.0,37484792.97664600,95194.0,11067030.25400000,18975934.65443600,0
477,2021-05-31,8139501736.352976,1.679,1.96800000,1.59900000,1.95600000,19396942.61900000,1622505599999.0,34349008.47953500,87909.0,9621935.71100000,17045574.40676900,0
478,2021-06-01,8108661643.344977,1.956,2.08000000,1.78400000,2.05000000,19757394.87000000,1622591999999.0,37549835.75800200,97812.0,9862237.97600000,18764435.67017000,0
479,2021-06-02,8724257891.883596,2.049,2.51800000,1.98300000,2.33300000,46303154.43500000,1622678399999.0,107575194.77779200,226618.0,23774408.34200000,55248266.57423600,0
480,2021-06-03,9531753727.983425,2.333,2.74700000,2.29700000,2.50300000,38353504.63700000,1622764799999.0,96662340.03807800,202727.0,18850686.60300000,47433610.93931200,0
481,2021-06-04,9333005231.044832,2.502,2.78800000,2.15200000,2.68600000,43590603.87400000,1622851199999.0,107959765.45992300,212324.0,21421373.04000000,53140483.26118400,0
482,2021-06-05,9549656403.621988,2.681,2.90000000,2.40000000,2.53100000,36683981.66900000,1622937599999.0,97235987.73784800,180671.0,18138829.73900000,48071033.92051200,0
483,2021-06-06,9798873221.126194,2.529,2.62100000,2.40200000,2.45700000,23505210.83800000,1623023999999.0,58685953.50965700,92727.0,11859884.08100000,29599025.29354800,0
484,2021-06-07,9845887195.980492,2.458,2.57300000,2.11900000,2.15100000,23026444.45900000,1623110399999.0,55048489.71209500,101493.0,10918657.81400000,26134903.15126600,0
485,2021-06-08,9649253328.209919,2.151,2.37900000,1.98200000,2.31500000,30040664.53300000,1623196799999.0,64644791.78608000,116679.0,14799180.41500000,31818474.88394600,0
486,2021-06-09,9946189825.479155,2.314,2.58400000,2.16200000,2.52500000,33994468.40200000,1623283199999.0,80241796.95057900,140634.0,17076132.40600000,40296688.23028500,0
487,2021-06-10,9916881194.524565,2.525,2.54000000,2.21000000,2.26500000,21733792.31100000,1623369599999.0,51673545.80222800,90950.0,10695391.01900000,25455465.67772800,0
488,2021-06-11,9872716317.301367,2.264,2.30800000,2.06200000,2.16200000,21119314.69900000,1623455999999.0,46441687.63408000,86469.0,10703153.43600000,23527248.07458700,0
489,2021-06-12,9968637548.171484,2.162,2.29000000,2.00300000,2.08600000,19085730.55300000,1623542399999.0,40861379.66824700,79481.0,9404960.71800000,20139022.34989300,0
490,2021-06-13,10280523423.027521,2.085,2.27100000,2.05200000,2.20500000,13581045.10000000,1623628799999.0,29077142.39862900,54616.0,6895707.98000000,14765103.03037700,0
491,2021-06-14,10644481937.467098,2.205,2.32300000,2.15000000,2.27300000,16092506.75300000,1623715199999.0,35730181.39968800,62928.0,8070969.65300000,17918126.98728300,0
492,2021-06-15,10645549708.445894,2.271,2.35600000,2.19200000,2.23600000,15112346.90700000,1623801599999.0,34308984.75769600,65887.0,7645766.04300000,17363852.62126000,0
493,2021-06-16,10477371822.22287,2.237,2.25400000,2.04100000,2.07500000,13380367.21300000,1623887999999.0,28851710.56336500,54379.0,6760081.71200000,14572033.90961000,0
494,2021-06-17,10461165651.931776,2.074,2.17400000,2.01000000,2.09600000,9136036.48600000,1623974399999.0,19100451.07054300,35112.0,4394240.05500000,9188282.67203100,0
495,2021-06-18,10149404590.662296,2.096,2.13700000,1.84200000,1.92500000,15481946.75200000,1624060799999.0,30896900.92771500,61487.0,7873381.30800000,15697175.82981200,0
496,2021-06-19,10066823987.583406,1.925,1.97000000,1.85400000,1.85400000,8909015.37100000,1624147199999.0,17116272.06787500,39879.0,4593583.72700000,8830133.56701900,0
497,2021-06-20,10205015810.30991,1.853,1.95900000,1.74400000,1.92100000,12964018.50000000,1624233599999.0,23741323.78920100,46979.0,6534930.57000000,11980604.98685600,0
498,2021-06-21,9287431240.668499,1.92,1.94900000,1.41800000,1.44600000,23361099.93500000,1624319999999.0,38761661.52343200,78758.0,11233854.36200000,18698234.76112000,0
499,2021-06-22,8569582874.339944,1.446,1.59100000,1.21600000,1.40400000,33546717.93600000,1624406399999.0,46192195.83484400,102460.0,16249364.26600000,22348257.39325800,0
500,2021-06-23,8908549898.881132,1.403,1.57900000,1.33700000,1.50400000,19268907.86700000,1624492799999.0,28944646.01563300,59271.0,9356520.97700000,14067282.05750900,0
501,2021-06-24,9072815093.471931,1.506,1.72500000,1.44100000,1.68100000,18296160.38200000,1624579199999.0,28887169.26485900,56668.0,9628168.54300000,15194986.34317900,0
502,2021-06-25,8784910186.562649,1.683,1.74000000,1.43000000,1.44000000,22511059.01300000,1624665599999.0,35371548.68629700,73791.0,10951556.10200000,17216006.36210000,0
503,2021-06-26,8794382352.33272,1.44,1.51400000,1.36500000,1.49100000,18380167.36400000,1624751999999.0,26474503.09510900,59812.0,9592266.41300000,13804212.86412000,0
504,2021-06-27,8956342413.629177,1.49,1.60000000,1.43700000,1.58700000,12306178.63900000,1624838399999.0,18580625.70519100,39655.0,6205549.73400000,9381130.42722300,0
505,2021-06-28,9141876653.062832,1.587,1.66700000,1.55200000,1.61700000,10885753.93000000,1624924799999.0,17457344.42708800,39168.0,5691141.72100000,9130620.32309900,0
506,2021-06-29,9204659612.764896,1.617,1.86200000,1.60300000,1.79500000,15317721.75100000,1625011199999.0,26966057.79111000,58186.0,7411227.70900000,13049540.54466800,0
507,2021-06-30,9349440988.690117,1.793,1.84700000,1.67400000,1.81500000,12464275.39800000,1625097599999.0,21813120.94736200,46928.0,6045275.22300000,10578282.02183400,0
508,2021-07-01,9383580034.076368,1.816,1.85500000,1.65000000,1.68700000,13415185.36100000,1625183999999.0,23135277.84782500,46025.0,6588317.84300000,11372112.03481000,0
509,2021-07-02,9565235631.596422,1.687,1.72600000,1.56600000,1.66100000,10112442.10700000,1625270399999.0,16397171.77700000,37333.0,5191930.66500000,8414112.58500200,0
510,2021-07-03,9787656014.223454,1.66,1.78700000,1.63000000,1.75700000,6720391.35400000,1625356799999.0,11629329.65103200,29483.0,3328802.14000000,5765423.85433200,0
511,2021-07-04,10023803509.183485,1.757,1.90400000,1.70100000,1.83900000,10888774.21500000,1625443199999.0,19945524.03601100,51962.0,5480296.76200000,10048198.37956500,0
512,2021-07-05,9912948672.763008,1.839,1.84800000,1.68700000,1.79700000,11669284.24300000,1625529599999.0,20687132.74795100,46599.0,5529776.22900000,9806278.14199700,0
513,2021-07-06,10046790456.070305,1.797,2.06200000,1.79300000,1.96700000,19766399.50700000,1625615999999.0,38498270.41174200,93554.0,9754059.46700000,19008133.69502200,0
514,2021-07-07,9974369702.495682,1.966,2.09900000,1.93000000,1.94000000,12182111.88100000,1625702399999.0,24579977.30418600,60613.0,6126909.83800000,12355463.09223200,0
515,2021-07-08,9711746299.70714,1.939,1.95000000,1.70900000,1.75600000,14195425.04800000,1625788799999.0,25881597.53354500,59451.0,7071470.88900000,12897555.11584400,0
516,2021-07-09,9803658792.804731,1.754,1.79600000,1.67600000,1.76800000,7781799.71000000,1625875199999.0,13529767.85811000,32142.0,3707809.41600000,6447748.62297800,0
517,2021-07-10,9697285570.439083,1.767,1.80900000,1.65800000,1.74900000,6662369.57100000,1625961599999.0,11508158.75056300,28152.0,3403096.29200000,5881961.80308400,0
518,2021-07-11,9762357851.906515,1.749,1.78000000,1.71500000,1.76000000,5531727.71700000,1626047999999.0,9681077.09191400,21179.0,2474989.95400000,4332426.12587800,0
519,2021-07-12,9370796959.425354,1.76,1.79100000,1.63900000,1.68000000,6134533.65100000,1626134399999.0,10539010.13885400,24330.0,3005337.90500000,5162981.72358500,0
520,2021-07-13,9122608656.67653,1.679,1.69000000,1.56700000,1.60500000,5693717.84100000,1626220799999.0,9271121.50793800,21421.0,2549807.88800000,4158088.23986500,0
521,2021-07-14,9110155191.97619,1.604,1.63200000,1.50400000,1.59700000,7989879.70900000,1626307199999.0,12477912.07739900,27792.0,3837997.05200000,6000259.27099200,0
522,2021-07-15,8794048832.343512,1.598,1.64900000,1.48600000,1.50500000,7027001.86200000,1626393599999.0,10896583.87785800,27344.0,3504368.66900000,5436195.49782000,0
523,2021-07-16,8716785201.881823,1.505,1.54400000,1.41000000,1.41600000,6874468.34900000,1626479999999.0,10116529.04426300,26298.0,3296746.90800000,4858065.85103100,0
524,2021-07-17,8620425310.36259,1.417,1.46500000,1.39300000,1.42500000,4996509.94200000,1626566399999.0,7126840.30724100,19329.0,2454316.58300000,3501660.79549800,0
525,2021-07-18,8617252466.063684,1.426,1.50900000,1.39300000,1.41200000,5359469.63600000,1626652799999.0,7755044.64104700,19991.0,2684980.91200000,3877955.24450400,0
526,2021-07-19,8447880170.296594,1.412,1.42000000,1.32300000,1.34100000,6468626.19400000,1626739199999.0,8805732.14906800,23549.0,3232118.89700000,4400141.74573300,0
527,2021-07-20,8328344589.425644,1.341,1.37100000,1.22200000,1.28200000,8517067.32000000,1626825599999.0,10916403.74101100,29360.0,3944143.51600000,5063067.76744900,0
528,2021-07-21,8673846898.83918,1.28,1.47400000,1.24400000,1.44900000,9033586.25400000,1626911999999.0,12463374.81185600,33787.0,4367632.28300000,6028682.16068100,0
529,2021-07-22,8753967330.425123,1.448,1.54900000,1.41400000,1.54300000,9277548.42800000,1626998399999.0,13664834.23962700,33935.0,4740942.53200000,6980117.29492500,0
530,2021-07-23,8858501273.125622,1.543,1.61800000,1.47700000,1.60300000,9378666.93600000,1627084799999.0,14516546.56515600,40855.0,4829883.40200000,7479454.68013000,0
531,2021-07-24,9101867024.708366,1.604,1.61700000,1.51300000,1.54800000,9109681.80400000,1627171199999.0,14247189.93391900,29421.0,4497847.72500000,7032789.04759400,0
532,2021-07-25,9150164935.003761,1.545,1.55800000,1.45900000,1.52400000,7716123.76100000,1627257599999.0,11638359.22377300,25307.0,3830718.73600000,5779004.79297700,0
533,2021-07-26,9442785894.69225,1.525,1.71000000,1.51600000,1.53000000,16847271.37400000,1627343999999.0,27490226.37362300,86031.0,8656104.99300000,14129091.02551500,0
534,2021-07-27,9507415322.966436,1.531,1.58600000,1.47200000,1.56900000,8721700.72700000,1627430399999.0,13335811.29144400,36979.0,4279754.88500000,6547821.35349200,0
535,2021-07-28,9504131362.740396,1.569,1.58400000,1.49300000,1.54300000,8027532.81800000,1627516799999.0,12392204.20296400,30274.0,3991576.86700000,6163625.57821200,0
536,2021-07-29,9628963657.287268,1.544,1.63300000,1.50800000,1.62300000,12363775.43100000,1627603199999.0,19517302.41904900,42875.0,6034096.72100000,9523386.81315400,0
537,2021-07-30,9733721624.041576,1.623,1.71000000,1.52500000,1.69800000,13988679.96700000,1627689599999.0,22561147.92201600,61792.0,7064584.30700000,11414881.67388300,0
538,2021-07-31,9801794171.779755,1.699,1.76400000,1.64500000,1.71200000,13279649.10100000,1627775999999.0,22625747.56315000,59346.0,6540008.80700000,11138902.37855300,0
539,2021-08-01,9749446609.630913,1.71,1.78000000,1.63600000,1.65800000,10986584.66200000,1627862399999.0,18969289.55563300,51827.0,5414417.86800000,9355352.44835000,0
540,2021-08-02,9949110040.563892,1.658,1.69200000,1.60600000,1.62600000,9178995.52800000,1627948799999.0,15107787.12962400,31000.0,4596137.79400000,7567818.87932800,0
541,2021-08-03,9723553901.406387,1.624,1.63800000,1.53500000,1.56800000,8392218.23000000,1628035199999.0,13239930.31213000,31029.0,4021467.75400000,6343353.09891700,0
542,2021-08-04,9998075536.900919,1.569,1.64900000,1.53100000,1.62400000,9555923.80900000,1628121599999.0,15258791.55141000,34526.0,4538838.56700000,7253213.41777600,0
543,2021-08-05,9964679268.25781,1.625,1.82500000,1.58700000,1.77100000,16915306.45600000,1628207999999.0,28836306.42445700,89057.0,8161543.72500000,13931949.57695700,0
544,2021-08-06,10150507013.258617,1.771,1.97600000,1.69300000,1.92300000,15938711.83700000,1628294399999.0,28811256.45247000,92174.0,7779252.36200000,14111006.90815900,0
545,2021-08-07,10683084351.553877,1.924,1.98000000,1.81600000,1.91200000,13285122.42700000,1628380799999.0,25309841.70365100,77576.0,6422913.79400000,12239847.91125200,0
546,2021-08-08,10525133196.211555,1.914,1.94000000,1.72000000,1.75500000,10883600.74100000,1628467199999.0,19944499.84040800,55998.0,5250331.24100000,9628718.77064300,0
547,2021-08-09,10860926140.226227,1.756,1.90800000,1.70700000,1.87500000,10098787.99700000,1628553599999.0,18454207.98193200,52251.0,5214120.62300000,9522730.53807600,0
548,2021-08-10,10951051085.008036,1.873,2.07800000,1.83100000,2.06500000,14178371.60500000,1628639999999.0,27346045.39701500,106991.0,7027969.89900000,13553903.65857800,0
549,2021-08-11,10911917632.88634,2.065,2.19300000,2.02200000,2.03900000,16941616.22800000,1628726399999.0,35742090.34202100,109399.0,8395386.20700000,17710376.52297400,0
550,2021-08-12,10892902668.696497,2.038,2.15000000,1.92700000,2.03200000,14417677.98400000,1628812799999.0,29198045.91343900,75658.0,6785233.56900000,13740213.19459200,0
551,2021-08-13,11530336104.635614,2.03,2.37800000,2.02300000,2.36000000,19004413.10300000,1628899199999.0,42331795.08115500,152362.0,9384598.40000000,20905173.65179100,0
552,2021-08-14,11460263617.270048,2.362,2.36300000,2.15700000,2.26200000,14636839.29200000,1628985599999.0,32829927.45876600,70271.0,7593412.46600000,17036868.06803100,0
553,2021-08-15,11543259032.644804,2.261,2.29200000,2.07600000,2.22000000,15583548.50000000,1629071999999.0,33492981.77588400,81036.0,7799575.83800000,16752698.76499100,0
554,2021-08-16,11325656717.909206,2.221,2.28800000,2.08800000,2.12100000,15304837.37400000,1629158399999.0,33702846.26621100,89119.0,7573752.75200000,16690433.28872300,0
555,2021-08-17,11020600095.593966,2.121,2.23600000,1.90000000,1.92100000,20334441.71000000,1629244799999.0,42584001.81235400,112245.0,10061063.32700000,21093630.98896500,0
556,2021-08-18,11565602390.485899,1.921,2.01600000,1.84600000,1.91100000,14529481.65100000,1629331199999.0,28103132.37161700,67280.0,7167912.47700000,13874554.60023300,0
557,2021-08-19,11819101066.831337,1.914,2.15300000,1.86900000,2.15100000,15388847.22500000,1629417599999.0,31077934.80055900,89586.0,7811718.13100000,15787970.38055500,0
558,2021-08-20,12112810627.326975,2.151,2.35000000,2.12600000,2.26900000,16281655.66700000,1629503999999.0,36414125.98514100,135135.0,7403587.48800000,16548026.54376400,0
559,2021-08-21,12155794167.338787,2.268,2.32400000,2.15000000,2.22200000,22673653.07900000,1629590399999.0,50346016.06208400,140959.0,11943824.47700000,26502056.44932000,0
560,2021-08-22,12124200439.25113,2.221,2.46900000,2.17900000,2.44000000,22574344.96700000,1629676799999.0,51736681.27946800,182683.0,11401887.53000000,26153031.33617800,0
561,2021-08-23,12400070090.352314,2.442,2.51600000,2.27600000,2.36700000,19577884.24800000,1629763199999.0,47032241.39802300,129781.0,9742185.08900000,23418176.48173700,0
562,2021-08-24,12158650474.997936,2.366,2.38800000,2.07900000,2.09600000,20284214.97100000,1629849599999.0,45294981.90626600,111450.0,10349835.26400000,23179016.41078000,0
563,2021-08-25,12254264037.137672,2.096,2.25000000,2.08500000,2.19700000,15594213.23800000,1629935999999.0,33896690.60536300,76115.0,7651256.66700000,16626993.93058600,0
564,2021-08-26,12064373005.209127,2.197,2.24000000,2.00800000,2.04900000,10191960.12000000,1630022399999.0,21372886.80183400,56439.0,4892671.20900000,10265112.99195600,0
565,2021-08-27,12395750259.805746,2.049,2.19400000,1.98300000,2.18200000,12584482.39600000,1630108799999.0,26411163.11442300,65136.0,6024084.90900000,12648414.46121500,0
566,2021-08-28,12564770942.454874,2.182,2.25000000,2.07300000,2.09600000,9119935.60000000,1630195199999.0,19505532.79325700,45414.0,4345250.90000000,9302244.16825700,0
567,2021-08-29,12522901751.065086,2.096,2.17000000,2.03300000,2.10300000,9680228.30000000,1630281599999.0,20523135.55030000,51183.0,4870022.10000000,10329879.71480000,0
568,2021-08-30,12405019691.237612,2.103,2.27400000,2.01900000,2.09500000,23113030.46300000,1630367999999.0,49859808.63489900,123027.0,11295312.89300000,24363568.61075800,0
569,2021-08-31,12750026521.940004,2.097,2.40000000,2.04300000,2.23500000,29016604.76300000,1630454399999.0,65185798.66981800,180438.0,14527775.08600000,32680429.66335000,0
570,2021-09-01,13489322937.566404,2.234,2.31600000,2.16000000,2.30700000,15581478.50000000,1630540799999.0,34913166.34300000,75138.0,7152509.40000000,16028704.42820000,0
571,2021-09-02,13647966148.804882,2.308,2.30800000,2.20100000,2.20500000,10211754.30000000,1630627199999.0,23014822.69410000,50053.0,5031727.80000000,11340497.72280000,0
572,2021-09-03,13801844967.213099,2.205,2.27500000,2.16000000,2.20600000,10525796.30000000,1630713599999.0,23410981.48180000,58048.0,5026405.50000000,11182507.89490000,0
573,2021-09-04,13833761759.228062,2.207,2.33900000,2.18700000,2.27100000,14694019.80000000,1630799999999.0,33335762.47700000,99694.0,7296991.10000000,16550011.68190000,0
574,2021-09-05,14054273965.392712,2.271,2.54500000,2.24600000,2.48000000,26266936.80600000,1630886399999.0,63908922.98525500,223709.0,13202659.48200000,32145328.65762600,0
575,2021-09-06,14086439562.625565,2.481,2.66700000,2.34000000,2.48600000,21733023.90500000,1630972799999.0,55255444.90973400,181028.0,10389413.30300000,26392616.37776000,0
576,2021-09-07,13031828099.231504,2.488,2.50100000,1.63700000,1.99200000,35884126.30500000,1631059199999.0,76052242.92705000,217133.0,16868189.60900000,35858897.26497300,0
577,2021-09-08,13234753345.614115,1.993,2.05700000,1.82100000,1.98700000,20174426.30000000,1631145599999.0,39337288.92330000,93211.0,10323309.20000000,20140484.06250000,0
578,2021-09-09,12716527540.174067,1.99,2.43200000,1.91100000,2.38400000,19999543.00000000,1631231999999.0,42984882.82260000,145435.0,10286833.10000000,22117940.09360000,0
579,2021-09-10,12464497874.337614,2.384,2.47500000,2.05500000,2.14400000,26018341.40000000,1631318399999.0,58898754.94920000,166054.0,12806251.00000000,28997025.78160000,0
580,2021-09-11,12725614333.773516,2.144,2.33000000,2.12200000,2.26900000,10862160.30000000,1631404799999.0,24101853.16210000,78797.0,5312131.30000000,11783733.18190000,0
581,2021-09-12,13077147453.28843,2.27,2.43300000,2.20200000,2.42100000,11010738.80000000,1631491199999.0,25692033.16160000,106151.0,5616502.40000000,13113378.42610000,0
582,2021-09-13,12900114533.154076,2.421,2.48100000,2.04400000,2.35900000,22730567.30000000,1631577599999.0,50858583.83340000,159533.0,11546038.00000000,25879801.97380000,0
583,2021-09-14,13294592152.779835,2.359,2.85400000,2.35500000,2.80000000,42384563.13800000,1631663999999.0,110643585.41653600,421673.0,21277627.13200000,55553340.01843100,0
584,2021-09-15,14027446017.075478,2.798,3.21400000,2.71600000,3.01300000,43197187.42100000,1631750399999.0,129195585.16431900,465232.0,21564691.57100000,64522014.57200500,0
585,2021-09-16,14236557608.695406,3.013,3.44500000,2.92000000,3.10700000,45219429.61400000,1631836799999.0,145579157.21275800,431115.0,21990430.74800000,70858021.53549200,0
586,2021-09-17,14213015723.203493,3.108,3.23500000,2.77300000,2.80700000,35186253.10000000,1631923199999.0,105518255.82220000,272862.0,17339562.90000000,51982831.51590000,0
587,2021-09-18,14179680975.851046,2.807,2.97500000,2.69600000,2.88500000,22278081.40000000,1632009599999.0,63339321.33570000,145404.0,11182127.10000000,31794892.36850000,0
588,2021-09-19,14077797370.751198,2.885,3.09700000,2.67700000,3.04600000,22012980.00000000,1632095999999.0,63600003.03490000,205809.0,10957581.80000000,31714124.44430000,0
589,2021-09-20,13258192064.294062,3.044,3.14300000,2.33200000,2.41000000,38056285.00000000,1632182399999.0,100088735.78940000,252577.0,18761304.60000000,49320664.07800000,0
590,2021-09-21,12678622749.292057,2.409,2.66700000,2.12600000,2.20000000,29837797.20000000,1632268799999.0,71797008.84200000,183912.0,14680477.40000000,35374797.85620000,0
591,2021-09-22,13388346271.887094,2.199,2.52200000,2.14700000,2.45000000,16634303.70000000,1632355199999.0,39647027.33830000,101428.0,8527080.50000000,20317380.88220000,0
592,2021-09-23,13823503815.108875,2.449,2.83700000,2.35400000,2.78800000,23902245.50000000,1632441599999.0,61052276.40050000,183012.0,12011015.40000000,30743812.66090000,0
593,2021-09-24,13352967202.022493,2.787,2.79500000,2.24800000,2.42600000,31251755.40000000,1632527999999.0,77206705.49530000,205736.0,15759405.90000000,38932632.71090000,0
594,2021-09-25,13456846817.005896,2.428,2.48000000,2.26300000,2.31000000,12477548.90000000,1632614399999.0,29503773.37390000,77837.0,6138501.60000000,14515003.03810000,0
595,2021-09-26,13761983402.28831,2.308,2.62000000,2.06300000,2.54300000,28701974.20000000,1632700799999.0,67656278.73200000,206004.0,14353777.50000000,33840840.70910000,0
596,2021-09-27,13579430779.682997,2.543,2.75200000,2.35700000,2.36900000,33160312.00000000,1632787199999.0,85799616.48460000,228316.0,16041971.60000000,41551195.75490000,0
597,2021-09-28,13366448150.58163,2.369,2.42000000,2.21900000,2.22600000,21278534.50000000,1632873599999.0,49802690.06100000,119790.0,10922145.50000000,25592603.45610000,0
598,2021-09-29,13446319093.971983,2.225,2.40100000,2.21200000,2.28900000,11431577.80000000,1632959999999.0,26338054.15150000,69471.0,5674540.90000000,13076657.35390000,0
599,2021-09-30,13680499254.099207,2.289,2.40200000,2.25300000,2.33600000,11138827.30000000,1633046399999.0,25866787.20820000,61827.0,5528935.40000000,12837467.10390000,0
600,2021-10-01,14346088122.925909,2.336,2.55800000,2.28500000,2.53200000,15188700.30000000,1633132799999.0,36948416.91480000,100583.0,7431781.70000000,18084092.48410000,0
601,2021-10-02,14489019639.4631,2.532,2.65900000,2.45700000,2.53500000,12867905.20000000,1633219199999.0,33068089.40700000,102422.0,6121557.40000000,15746643.68080000,0
602,2021-10-03,14657832062.728325,2.534,2.96200000,2.48000000,2.81700000,26275093.20000000,1633305599999.0,72929729.50620000,273044.0,13008619.40000000,36122970.89480000,0
603,2021-10-04,14797090146.718807,2.817,2.90900000,2.63000000,2.88300000,22585516.60000000,1633391999999.0,62503759.36240000,210593.0,11127578.30000000,30812475.77940000,0
604,2021-10-05,15409551026.005604,2.883,3.03600000,2.75400000,2.93600000,20304383.70000000,1633478399999.0,59121252.69310000,188086.0,10327455.50000000,30095315.71970000,0
605,2021-10-06,15449160412.009447,2.936,2.94300000,2.62500000,2.73800000,13787862.00000000,1633564799999.0,38117654.21460000,131732.0,6804647.70000000,18802827.65290000,0
606,2021-10-07,15654371585.785124,2.739,2.90100000,2.65100000,2.81300000,14656450.40000000,1633651199999.0,40767880.92360000,143091.0,7081864.70000000,19712332.12940000,0
607,2021-10-08,15770564279.987293,2.815,2.96400000,2.75000000,2.95900000,11690928.20000000,1633737599999.0,33188041.99830000,131374.0,5668120.40000000,16093327.42940000,0
608,2021-10-09,15909366272.527618,2.959,3.09700000,2.86400000,2.90700000,18017817.50000000,1633823999999.0,53858674.94080000,191994.0,8719412.00000000,26095382.16640000,0
609,2021-10-10,15971548164.43585,2.908,2.91100000,2.67800000,2.69800000,9950859.70000000,1633910399999.0,27968086.57730000,81154.0,5055724.80000000,14211207.05820000,0
